age,income,home_ownership_enc,emplyment_length,loan_intent_enc,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_enc,credit_history_length,loan_approval_status
26.0,75000,3,10,2,3000,5.99,0.04,0,4,0
26.0,75000,0,10,5,3000,7.49,0.04,0,2,0
26.0,75000,3,0,1,3000,6.17,0.04,0,4,0
30.0,65004,0,4,5,3000,13.23,0.05,0,10,0
24.0,80000,0,2,4,1500,7.51,0.02,0,2,0
26.0,85800,2,10,4,17000,13.79,0.2,0,3,0
23.0,85000,3,5,5,3200,6.99,0.04,0,3,0
29.0,67500,3,2,1,3300,9.25,0.04,0,9,0
26.0,92000,3,10,4,25000,17.93,0.26,1,3,0
28.0,75000,0,5,2,10400,8.49,0.14,0,9,0
37.0,56004,3,11,1,9000,9.32,0.16,0,15,0
44.0,58000,3,11,5,7500,12.18,0.13,0,17,0
30.0,68000,3,4,1,7400,10.99,0.11,0,7,0
29.0,73524,0,11,0,12000,11.36,0.16,0,6,0
24.0,82000,0,8,2,3800,7.66,0.04,0,2,0
29.0,68004,0,5,1,4000,6.76,0.06,0,8,0
24.0,83004,0,7,5,5000,6.76,0.06,0,3,0
24.0,83004,0,8,5,5000,6.76,0.06,0,3,0
26.0,75852,0,0,0,4000,9.32,0.05,0,4,0
26.0,75852,0,0,0,4000,9.25,0.05,0,3,0
25.0,80500,0,3,0,6000,9.63,0.07,0,2,0
23.0,91000,2,7,1,10000,8.59,0.11,0,3,0
43.0,62000,0,3,5,12000,6.62,0.19,0,17,0
36.0,57600,2,11,1,9000,7.49,0.16,0,11,0
28.0,78000,0,6,5,14500,5.42,0.19,0,6,0
23.0,98004,2,8,5,18000,7.51,0.19,0,4,0
36.0,54000,3,20,2,2500,6.17,0.05,0,11,0
23.0,103250,0,7,1,24000,13.11,0.23,1,4,0
27.0,84996,0,3,4,20000,13.92,0.24,0,9,0
27.0,85000,3,1,5,20000,12.69,0.24,0,6,0
27.0,85000,0,3,3,20000,10.36,0.24,0,9,0
27.0,85000,3,3,2,20000,10.25,0.24,0,10,0
27.0,85000,0,0,0,20000,11.36,0.24,0,7,0
33.0,68340,3,0,0,18000,14.35,0.26,0,10,0
37.0,55000,3,4,4,7000,6.54,0.13,0,13,0
28.0,75000,0,5,4,10250,7.88,0.14,0,10,0
27.0,72400,0,4,4,3000,7.9,0.04,0,6,0
31.0,65000,3,0,4,6000,10.0,0.09,0,6,0
31.0,65000,0,5,5,6000,7.51,0.09,0,5,0
27.0,75000,3,0,2,6500,8.9,0.09,0,6,0
26.0,77500,3,2,1,6000,14.65,0.08,1,4,0
35.0,55000,0,18,5,1500,13.43,0.03,0,7,0
47.0,52000,3,1,4,3000,14.35,0.06,1,16,0
35.0,60000,3,4,2,10200,13.92,0.17,1,9,0
30.0,72000,0,1,4,13200,12.99,0.18,1,5,0
23.0,92000,2,7,5,11000,11.14,0.12,0,3,0
28.0,72000,0,6,0,6000,5.42,0.08,0,6,0
28.0,72000,0,12,2,6000,7.88,0.08,0,8,0
28.0,72000,0,5,4,6000,11.99,0.08,0,8,0
28.0,72000,0,6,0,6000,9.91,0.08,0,5,0
28.0,72000,0,7,2,6000,11.49,0.08,0,6,0
28.0,72000,3,4,4,6000,11.99,0.08,0,10,0
28.0,72000,0,12,4,6000,7.14,0.08,0,7,0
28.0,72000,0,12,2,6000,10.99,0.08,0,9,0
24.0,85000,3,3,4,7200,10.99,0.08,0,4,0
24.0,85000,3,7,2,7200,11.71,0.08,0,4,0
24.0,85000,0,8,0,7200,9.88,0.08,0,2,0
27.0,72000,2,4,2,2400,12.69,0.03,0,5,0
47.0,60000,3,5,5,18000,10.99,0.3,0,16,0
41.0,70000,3,12,4,20000,11.83,0.29,0,14,0
42.0,60000,0,6,0,6000,9.62,0.1,0,14,0
42.0,60000,2,2,5,6000,7.14,0.1,0,12,0
42.0,60000,3,23,0,6000,7.37,0.1,0,13,0
31.0,66352,0,15,1,8000,9.63,0.12,0,9,0
23.0,95000,0,7,1,14400,10.65,0.15,0,3,0
27.0,75000,3,2,4,6400,9.63,0.09,0,7,0
27.0,75000,3,7,1,6400,13.47,0.09,1,8,0
37.0,53000,3,4,5,3200,14.61,0.06,0,14,0
32.0,67300,0,3,5,12800,7.51,0.18,0,7,0
24.0,90730,0,7,2,14000,7.29,0.16,0,2,0
32.0,63360,0,3,5,6500,7.14,0.11,0,5,0
28.0,78500,0,3,1,15000,13.85,0.19,1,7,0
32.0,64000,0,3,5,7500,10.08,0.12,0,9,0
27.0,74000,0,1,3,5000,6.76,0.07,0,7,0
43.0,61000,3,2,5,10000,9.88,0.16,0,17,0
23.0,93000,3,1,0,12000,7.9,0.13,0,2,0
23.0,93000,3,5,5,12000,14.96,0.13,1,4,0
30.0,64000,0,14,4,1050,11.91,0.02,1,5,0
34.0,70000,3,5,5,24000,13.06,0.35,0,8,0
32.0,75000,0,12,3,25000,11.12,0.33,0,5,0
32.0,75000,0,13,3,25000,13.49,0.33,0,10,0
26.0,100000,2,1,5,35000,7.9,0.4,0,4,0
25.0,104000,0,4,2,35000,11.41,0.34,0,3,0
30.0,80000,0,3,2,25000,16.89,0.31,0,9,0
37.0,60000,0,7,4,16000,7.9,0.27,0,14,0
37.0,60000,3,0,1,16000,13.98,0.25,1,14,0
28.0,85000,0,6,3,24000,7.49,0.28,0,7,0
36.0,60000,0,5,4,13000,6.91,0.22,0,15,0
36.0,60000,0,6,2,13000,7.51,0.22,0,17,0
25.0,96000,0,7,4,25000,15.33,0.26,0,3,0
24.0,100000,3,5,4,25000,15.2,0.25,0,2,0
24.0,100000,0,5,0,25000,10.99,0.25,0,2,0
24.0,100000,0,8,0,25000,9.91,0.25,0,2,0
24.0,100000,3,3,1,25000,9.91,0.25,0,2,0
23.0,99996,0,7,1,20000,16.32,0.2,1,4,0
30.0,69996,0,14,4,10000,11.11,0.14,0,7,0
25.0,92000,0,9,5,20000,12.42,0.22,0,3,0
35.0,60000,3,1,0,10000,10.25,0.17,0,8,0
35.0,60000,0,6,5,10000,12.21,0.17,0,5,0
35.0,60000,0,10,2,10000,9.88,0.17,0,10,0
23.0,100000,3,1,4,20000,13.57,0.2,0,3,0
23.0,100000,0,5,1,20000,11.83,0.2,0,4,0
23.0,100000,0,7,1,20000,9.88,0.2,0,3,0
23.0,100000,0,7,1,20000,15.95,0.2,1,4,0
23.0,100000,0,7,1,20000,10.59,0.2,0,2,0
30.0,70000,0,0,0,10000,7.29,0.14,0,6,0
30.0,70000,3,14,0,10000,10.65,0.14,0,9,0
30.0,70000,3,5,5,10000,12.42,0.14,0,8,0
30.0,70000,3,1,3,10000,14.65,0.14,0,5,0
30.0,70000,0,0,3,10000,6.99,0.14,0,10,0
30.0,70000,3,5,1,10000,11.26,0.14,0,9,0
30.0,70000,3,0,3,10000,9.99,0.14,0,5,0
30.0,70000,0,2,4,10000,7.88,0.14,0,7,0
30.0,70000,2,0,2,10000,8.94,0.14,0,7,0
30.0,70000,0,13,2,10000,7.88,0.14,0,10,0
30.0,70000,0,5,2,10000,11.99,0.14,0,6,0
30.0,70000,0,1,3,10000,6.03,0.14,0,6,0
30.0,70000,3,0,0,10000,9.45,0.14,0,9,0
30.0,70000,0,2,4,10000,6.54,0.14,0,5,0
28.0,75000,3,13,0,10000,6.92,0.13,0,8,0
28.0,75000,3,7,0,10000,7.9,0.13,0,5,0
28.0,75000,3,5,3,10000,7.88,0.13,0,7,0
28.0,75000,3,7,2,10000,10.65,0.13,0,8,0
28.0,75000,3,5,2,10000,10.99,0.13,0,8,0
28.0,75000,3,5,2,10000,7.51,0.13,0,8,0
28.0,75000,0,2,3,10000,12.21,0.13,0,9,0
28.0,75000,0,12,3,10000,6.03,0.13,0,7,0
28.0,75000,0,8,1,10000,7.51,0.13,0,10,0
28.0,75000,3,4,2,10000,13.47,0.13,1,9,0
28.0,75000,3,0,5,10000,9.32,0.13,0,7,0
28.0,75000,3,3,5,10000,10.74,0.13,0,6,0
28.0,75000,0,12,4,10000,6.62,0.13,0,8,0
28.0,75000,3,3,0,10000,10.37,0.13,0,6,0
28.0,75000,3,2,4,10000,11.49,0.13,0,9,0
28.0,75000,3,7,2,10000,11.14,0.13,0,7,0
28.0,75000,0,7,0,10000,7.9,0.13,0,8,0
28.0,75000,0,4,0,10000,14.27,0.13,0,8,0
28.0,75000,0,5,4,10000,12.21,0.13,0,5,0
28.0,75000,0,7,5,10000,7.29,0.13,0,8,0
34.0,60000,0,3,3,7000,6.54,0.12,0,8,0
34.0,60000,3,7,1,7000,8.49,0.12,0,6,0
22.0,100000,0,6,1,15000,6.17,0.15,0,2,0
22.0,100000,3,2,1,15000,11.86,0.15,0,2,0
22.0,100000,0,6,5,15000,13.85,0.15,1,2,0
22.0,100000,0,2,3,15000,10.62,0.15,0,3,0
24.0,90000,3,1,3,13000,7.51,0.14,0,2,0
24.0,90000,3,0,3,13000,8.94,0.14,0,4,0
24.0,90000,3,0,5,13000,10.59,0.14,0,3,0
25.0,84000,0,9,0,10000,7.51,0.12,0,2,0
25.0,84000,0,9,5,10000,11.99,0.12,0,4,0
25.0,84000,3,0,0,10000,7.66,0.12,0,3,0
26.0,80000,0,2,0,9000,12.21,0.11,0,2,0
26.0,80000,0,2,4,9000,9.63,0.11,0,2,0
26.0,80000,3,2,5,9000,11.14,0.11,0,4,0
26.0,80000,3,2,4,9000,8.0,0.11,0,4,0
26.0,80000,2,1,5,9000,14.65,0.11,0,3,0
26.0,80000,0,10,4,9000,12.42,0.11,0,4,0
30.0,68000,0,14,1,7000,6.62,0.1,0,5,0
24.0,87500,0,8,1,10000,7.49,0.11,0,3,0
29.0,70000,0,3,1,6500,6.03,0.09,0,10,0
36.0,55000,0,19,0,4000,7.9,0.07,0,11,0
36.0,55000,0,3,4,4000,10.59,0.07,0,17,0
23.0,90000,3,5,1,8500,10.62,0.09,0,4,0
28.0,69996,3,0,2,3000,6.17,0.04,0,8,0
33.0,60000,0,12,5,4000,12.29,0.07,1,9,0
33.0,60000,0,0,0,4000,7.88,0.07,0,8,0
33.0,60000,3,2,2,4000,10.99,0.07,0,10,0
39.0,50000,3,0,0,2500,7.29,0.05,0,16,0
25.0,80000,3,0,3,5000,7.74,0.06,0,3,0
25.0,80000,3,7,3,5000,7.9,0.06,0,3,0
25.0,80000,0,1,5,5000,11.26,0.06,0,4,0
25.0,80000,0,4,4,5000,11.99,0.06,0,2,0
25.0,80000,0,9,1,5000,5.42,0.06,0,4,0
25.0,80000,0,9,4,5000,6.99,0.06,0,4,0
25.0,80000,0,7,4,5000,6.99,0.06,0,2,0
25.0,80000,3,5,2,5000,10.65,0.06,0,2,0
25.0,80000,3,1,5,5000,10.38,0.06,0,2,0
25.0,80000,0,9,5,5000,7.9,0.06,0,3,0
25.0,80000,3,0,1,5000,13.72,0.06,1,3,0
25.0,80000,0,3,4,5000,7.14,0.06,0,2,0
25.0,80000,3,5,3,5000,11.49,0.06,0,2,0
25.0,80000,0,4,4,5000,17.19,0.06,1,2,0
28.0,70000,0,9,1,3000,6.39,0.04,0,8,0
28.0,70000,3,0,5,3000,10.99,0.04,0,7,0
28.0,70000,0,7,3,3000,11.71,0.04,0,6,0
28.0,70000,3,12,4,3000,11.11,0.04,0,8,0
28.0,70000,0,3,4,3000,10.99,0.04,0,9,0
28.0,70000,0,12,4,3000,12.42,0.04,0,5,0
28.0,70000,3,1,3,3000,7.49,0.04,0,8,0
22.0,90000,0,6,0,4000,11.11,0.04,0,3,0
22.0,90000,0,4,0,4000,7.14,0.05,0,2,0
45.0,55000,0,13,4,4000,6.03,0.07,0,12,0
26.0,81600,0,9,5,11000,5.42,0.14,0,4,0
37.0,54000,0,12,5,4800,9.99,0.08,0,12,0
23.0,90000,0,4,3,8400,11.14,0.09,0,4,0
38.0,51000,3,5,0,1800,13.48,0.04,1,13,0
45.0,57000,3,6,2,7500,9.32,0.13,0,11,0
24.0,87600,0,8,4,10000,14.59,0.11,1,2,0
51.0,70000,0,2,4,12000,10.2,0.17,0,30,0
37.0,59000,3,1,4,14000,12.42,0.24,0,14,0
28.0,69736,2,12,1,2500,9.91,0.04,0,9,0
29.0,75000,3,1,3,13600,7.29,0.18,0,9,0
34.0,59500,0,4,1,6000,12.18,0.1,0,8,0
32.0,72000,0,5,3,20000,11.83,0.28,0,9,0
32.0,72000,3,3,3,20000,13.06,0.27,0,10,0
32.0,67000,3,8,1,12000,11.03,0.18,0,7,0
24.0,96000,3,2,2,20000,13.22,0.21,0,4,0
24.0,96000,0,9,5,20000,11.58,0.21,0,4,0
28.0,78000,3,2,1,14000,11.71,0.18,0,7,0
28.0,78000,3,2,1,14000,13.48,0.18,1,8,0
32.0,63000,3,0,0,5600,12.69,0.09,0,8,0
38.0,52000,3,3,4,3600,9.88,0.07,0,16,0
26.0,75996,0,7,0,3600,7.29,0.05,0,4,0
23.0,88000,0,7,3,6000,13.8,0.07,1,2,0
22.0,92000,0,6,1,6000,12.69,0.07,0,4,0
36.0,54000,3,3,2,2000,11.49,0.04,0,16,0
27.0,72000,3,2,3,2000,9.25,0.03,0,5,0
22.0,118400,0,7,1,35000,11.71,0.3,0,3,0
31.0,75000,3,15,0,21000,14.65,0.29,0,8,0
39.0,55000,0,8,4,12000,10.65,0.22,0,13,0
31.0,63372,3,2,4,3000,7.9,0.05,0,8,0
30.0,73500,0,3,5,15000,12.18,0.19,0,9,0
25.0,93000,0,4,4,21000,14.17,0.23,0,2,0
33.0,65000,0,5,0,12000,7.88,0.18,0,9,0
33.0,65000,0,17,5,12000,6.17,0.18,0,6,0
23.0,95000,0,4,5,14000,13.16,0.15,0,2,0
23.0,95000,3,0,1,14000,7.88,0.15,0,2,0
31.0,65000,0,15,1,5500,13.99,0.08,1,5,0
27.0,75000,0,5,3,6000,6.99,0.08,0,8,0
27.0,75000,3,1,3,6000,12.99,0.08,1,5,0
27.0,75000,0,4,4,6000,6.76,0.08,0,9,0
27.0,75000,0,0,4,6000,6.92,0.08,0,10,0
27.0,75000,2,11,5,6000,6.99,0.08,0,9,0
27.0,75000,3,6,2,6000,12.68,0.08,0,10,0
27.0,75000,2,11,5,6000,6.03,0.08,0,5,0
27.0,75000,3,5,1,6000,11.48,0.08,0,7,0
27.0,75000,3,3,2,6000,10.36,0.08,0,8,0
27.0,75000,3,2,4,6000,9.63,0.08,0,5,0
27.0,75000,0,4,2,6000,8.0,0.08,0,6,0
27.0,75000,0,11,5,6000,7.66,0.08,0,5,0
27.0,75000,0,7,2,6000,7.51,0.08,0,6,0
29.0,79500,0,7,3,20000,10.36,0.25,0,10,0
23.0,85000,3,5,1,2500,10.99,0.03,0,2,0
23.0,85000,0,5,5,2500,9.33,0.03,0,3,0
37.0,58000,3,2,1,12000,13.16,0.21,0,13,0
39.0,54000,3,9,4,10000,11.71,0.19,0,12,0
22.0,103000,2,2,3,18000,10.75,0.17,0,2,0
27.0,78000,3,2,5,10000,9.63,0.13,0,9,0
27.0,78000,0,9,2,10000,10.65,0.13,0,5,0
28.0,74500,3,9,0,9000,12.53,0.12,0,8,0
22.0,91200,0,6,4,5000,6.92,0.05,0,2,0
22.0,91200,0,6,1,5000,11.36,0.05,0,2,0
26.0,80730,0,7,2,9600,7.66,0.12,0,2,0
25.0,88296,3,5,4,15000,12.18,0.17,0,2,0
25.0,77250,3,9,2,1200,9.2,0.02,0,4,0
32.0,69000,0,4,2,15000,6.62,0.22,0,6,0
28.0,81000,3,2,5,18000,10.75,0.22,0,7,0
34.0,62000,0,4,5,10000,7.49,0.16,0,7,0
34.0,62000,3,2,1,10000,13.49,0.16,1,7,0
35.0,60000,0,4,0,9600,7.66,0.16,0,9,0
35.0,60000,3,7,0,9600,11.86,0.16,0,8,0
31.0,68000,3,3,5,10000,12.99,0.15,1,7,0
31.0,68000,3,6,0,10000,10.95,0.15,0,6,0
31.0,68000,0,15,5,10000,11.49,0.15,0,7,0
29.0,72000,0,3,1,9000,5.79,0.13,0,10,0
28.0,75000,3,0,3,9600,13.85,0.13,0,7,0
28.0,75000,2,7,2,9600,14.17,0.13,1,5,0
26.0,78000,0,2,4,6000,5.79,0.08,0,2,0
34.0,58000,3,5,0,3200,9.88,0.06,0,9,0
24.0,81996,3,4,5,3000,13.61,0.04,1,2,0
43.0,70000,0,5,1,25000,7.49,0.36,0,14,0
46.0,60000,0,7,2,15000,10.99,0.25,0,11,0
37.0,53196,3,17,4,3000,6.03,0.06,0,11,0
41.0,60000,0,5,4,3000,7.51,0.05,0,13,0
41.0,60000,0,3,0,3000,7.51,0.05,0,13,0
41.0,66000,3,20,4,12800,15.7,0.19,1,13,0
38.0,60000,0,0,5,18500,10.99,0.31,0,12,0
33.0,70000,3,3,0,20000,11.83,0.29,0,6,0
33.0,70000,0,6,3,20000,11.48,0.29,0,5,0
34.0,65000,3,4,3,15000,10.99,0.23,0,5,0
34.0,65000,0,3,2,15000,7.88,0.23,0,8,0
30.0,75000,0,7,3,17000,8.49,0.23,0,5,0
38.0,55000,3,3,2,9000,14.27,0.16,1,16,0
31.0,70000,0,14,0,13000,7.14,0.19,0,8,0
26.0,85000,3,1,2,15000,10.0,0.18,0,3,0
26.0,85000,0,5,2,15000,14.27,0.18,0,4,0
26.0,85000,3,10,4,15000,10.65,0.18,0,4,0
26.0,85000,3,1,4,15000,10.37,0.18,0,3,0
27.0,80000,0,6,5,12500,7.88,0.15,0,9,0
32.0,65000,0,13,0,8500,5.79,0.13,0,5,0
37.0,55000,0,9,2,6250,7.74,0.12,0,14,0
29.0,69996,3,13,0,6000,11.86,0.09,0,7,0
25.0,92407,3,8,3,20000,9.25,0.22,0,3,0
29.0,70000,0,13,1,6000,6.03,0.09,0,7,0
29.0,70000,3,4,4,6000,11.49,0.09,0,7,0
29.0,70000,3,0,0,6000,12.42,0.09,0,6,0
29.0,70000,3,3,2,6000,10.59,0.09,0,6,0
29.0,70000,0,1,0,6000,5.42,0.09,0,5,0
29.0,70000,0,2,4,6000,11.86,0.09,0,7,0
29.0,70000,2,3,4,6000,11.36,0.09,0,7,0
23.0,90000,3,3,1,8000,12.42,0.09,0,2,0
23.0,90000,0,7,0,8000,6.62,0.09,0,3,0
23.0,90000,0,5,5,8000,11.11,0.09,0,2,0
23.0,90000,3,2,1,8000,14.27,0.09,1,3,0
23.0,90000,0,7,0,8000,10.99,0.09,0,3,0
23.0,90000,0,7,5,8000,10.36,0.09,0,4,0
23.0,90000,3,7,1,8000,11.71,0.09,0,2,0
39.0,50000,3,0,4,2000,7.68,0.04,0,12,0
30.0,65000,0,14,3,2000,6.99,0.03,0,9,0
30.0,65000,0,0,2,2000,6.62,0.03,0,9,0
26.0,75000,3,2,3,2000,7.74,0.03,0,2,0
57.0,57600,3,1,4,3000,10.99,0.05,0,24,0
55.0,70000,3,2,4,20000,12.53,0.29,1,21,0
47.0,51600,0,15,0,1500,8.49,0.02,0,12,0
29.0,69000,3,11,2,4500,7.88,0.07,0,5,0
26.0,88900,0,9,3,20000,11.83,0.22,0,3,0
39.0,56400,0,14,0,14400,10.59,0.26,0,11,0
22.0,93240,0,6,4,7000,9.63,0.08,0,4,0
24.0,82300,0,4,1,3200,9.62,0.04,0,4,0
51.0,75000,0,2,4,19200,9.99,0.26,0,24,0
26.0,92000,3,5,1,24000,9.63,0.27,0,4,0
31.0,72000,3,4,1,16000,14.09,0.22,1,10,0
31.0,72000,3,8,0,16000,13.06,0.22,1,5,0
31.0,72000,0,15,0,16000,7.88,0.23,0,8,0
37.0,56000,3,21,4,8000,9.99,0.15,0,14,0
26.0,81996,0,10,1,11000,6.17,0.14,0,3,0
32.0,66000,2,5,4,10000,15.96,0.15,0,5,0
32.0,65000,0,15,4,8400,9.99,0.13,0,8,0
22.0,100000,3,0,4,14400,13.61,0.14,0,2,0
22.0,100000,3,5,4,14400,10.36,0.14,0,3,0
27.0,76000,2,11,0,7000,14.96,0.09,0,10,0
22.0,96000,3,4,5,10000,7.51,0.1,0,4,0
47.0,56700,2,3,2,11000,5.42,0.21,0,12,0
44.0,60000,0,0,1,10000,16.77,0.17,0,13,0
23.0,84000,0,5,5,1000,6.91,0.01,0,2,0
26.0,75852,0,0,0,3000,9.99,0.04,0,3,0
28.0,82600,2,10,4,20000,10.99,0.24,0,6,0
27.0,81960,0,11,2,15000,6.03,0.18,0,5,0
26.0,88970,0,10,0,20000,12.22,0.22,0,3,0
30.0,78200,0,10,3,21600,7.9,0.25,0,5,0
26.0,89000,3,7,1,20000,10.99,0.22,0,4,0
27.0,82000,0,2,5,15000,7.88,0.18,0,5,0
28.0,75500,2,4,5,10000,13.43,0.13,0,5,0
44.0,58000,0,1,0,6400,7.51,0.11,0,15,0
29.0,75000,3,4,4,13000,16.0,0.17,1,8,0
29.0,75000,0,0,0,13000,7.88,0.17,0,10,0
30.0,72000,0,15,4,12250,7.51,0.17,0,5,0
31.0,65000,3,15,5,5000,8.38,0.08,0,6,0
31.0,65000,0,4,0,5000,11.86,0.08,0,6,0
31.0,65000,3,9,3,5000,13.92,0.07,1,8,0
27.0,75000,2,4,5,5500,8.59,0.07,0,9,0
31.0,65004,0,13,3,5000,13.49,0.08,1,8,0
48.0,52800,0,6,4,5600,7.49,0.11,0,13,0
27.0,75400,0,3,1,6000,7.74,0.08,0,6,0
29.0,74000,0,3,1,11500,11.26,0.16,0,6,0
23.0,101138,0,6,4,20500,13.35,0.2,1,4,0
23.0,92000,3,7,0,10000,7.51,0.11,0,2,0
23.0,92000,0,2,5,10000,7.88,0.11,0,2,0
38.0,52000,0,2,5,3000,7.68,0.06,0,16,0
38.0,52000,0,8,5,3000,14.84,0.06,0,17,0
28.0,72000,0,7,2,5000,13.49,0.07,1,6,0
28.0,72000,0,5,2,5000,7.51,0.07,0,7,0
33.0,60000,0,17,2,3200,9.99,0.06,0,6,0
23.0,92004,0,4,1,10000,12.73,0.11,1,4,0
24.0,84000,0,3,5,5000,8.49,0.06,0,4,0
25.0,80000,2,5,1,4200,11.99,0.05,0,2,0
29.0,73000,3,4,4,10000,11.99,0.14,0,10,0
29.0,73000,0,13,3,10000,12.21,0.14,0,8,0
30.0,66560,3,0,4,4000,13.47,0.06,1,9,0
26.0,82000,0,6,2,10750,15.68,0.13,1,4,0
27.0,75000,0,0,3,5400,7.68,0.07,0,9,0
31.0,78000,0,5,5,25000,11.71,0.32,0,6,0
25.0,81500,0,9,1,6000,15.23,0.07,1,2,0
23.0,91200,0,7,3,9000,6.92,0.1,0,2,0
26.0,83000,3,0,0,12000,11.71,0.14,0,4,0
26.0,83000,3,1,0,12000,11.71,0.14,0,4,0
26.0,83004,3,6,0,12000,9.91,0.14,0,3,0
37.0,54000,3,2,3,4000,7.9,0.07,0,14,0
26.0,77000,0,7,4,4200,7.68,0.06,0,2,0
41.0,60000,0,21,1,2500,6.03,0.04,0,15,0
34.0,62100,0,11,3,9600,7.66,0.15,0,7,0
36.0,61656,3,7,4,15000,10.62,0.24,0,13,0
39.0,60000,0,19,2,21000,13.43,0.35,1,17,0
27.0,78504,3,2,1,10000,12.53,0.13,1,5,0
30.0,80000,3,1,1,24000,12.87,0.3,0,5,0
36.0,62000,3,3,5,15600,15.99,0.25,1,11,0
37.0,60000,3,9,2,15000,6.99,0.25,0,11,0
37.0,60000,2,3,5,15000,12.18,0.25,0,11,0
37.0,60000,3,2,2,15000,12.18,0.25,0,12,0
37.0,60000,2,0,1,15000,16.29,0.25,0,15,0
37.0,60000,0,4,0,15000,13.35,0.25,1,15,0
37.0,60000,3,2,1,15000,6.03,0.25,0,13,0
37.0,60000,3,0,5,15000,11.99,0.25,0,14,0
37.0,60000,3,0,5,15000,13.47,0.25,0,17,0
37.0,60000,3,4,4,15000,10.37,0.25,0,15,0
24.0,105000,0,2,5,30000,8.9,0.28,0,3,0
29.0,80000,0,13,4,20000,10.62,0.25,0,5,0
29.0,80000,0,13,0,20000,6.91,0.25,0,5,0
29.0,80000,0,13,3,20000,11.11,0.25,0,10,0
29.0,80000,0,13,4,20000,11.71,0.25,0,9,0
36.0,60000,3,5,3,12000,10.37,0.2,0,16,0
36.0,60000,3,0,4,12000,5.79,0.2,0,14,0
26.0,90000,3,2,5,21000,14.26,0.23,0,4,0
26.0,90000,0,4,4,21000,12.61,0.23,1,3,0
26.0,90000,0,3,5,21000,7.9,0.23,0,4,0
26.0,90000,0,1,0,21000,14.65,0.23,1,2,0
24.0,100000,2,8,2,24000,7.88,0.24,0,3,0
24.0,100000,0,4,5,24000,7.49,0.24,0,3,0
28.0,80000,3,4,5,16000,15.7,0.2,0,10,0
30.0,72000,3,5,2,12000,10.99,0.17,0,7,0
30.0,72000,0,3,1,12000,13.61,0.17,1,5,0
35.0,60000,3,0,1,9000,11.71,0.15,0,7,0
35.0,60000,0,8,4,9000,7.49,0.15,0,7,0
24.0,95000,0,6,1,18000,7.9,0.19,0,4,0
24.0,95000,0,9,4,18000,11.89,0.19,0,4,0
24.0,95000,0,6,2,18000,7.9,0.19,0,4,0
24.0,95000,3,8,1,18000,11.89,0.19,0,3,0
25.0,88000,0,9,3,14000,10.65,0.16,0,4,0
27.0,80000,3,4,5,12000,7.49,0.15,0,6,0
27.0,80000,0,12,1,12000,6.03,0.15,0,6,0
27.0,80000,0,1,4,12000,8.94,0.15,0,9,0
27.0,80000,0,4,4,12000,8.9,0.15,0,5,0
27.0,80000,0,4,1,12000,6.91,0.15,0,6,0
27.0,80000,0,6,2,12000,6.91,0.15,0,7,0
27.0,80000,0,6,3,12000,5.99,0.15,0,10,0
27.0,80000,3,5,5,12000,12.42,0.15,0,10,0
27.0,80000,0,3,4,12000,10.99,0.15,0,8,0
27.0,80000,0,11,5,12000,6.62,0.15,0,6,0
27.0,80000,3,0,2,12000,12.61,0.15,0,6,0
27.0,80000,0,3,4,12000,11.14,0.15,0,9,0
27.0,80000,0,11,5,12000,13.49,0.15,1,6,0
27.0,80000,3,4,5,12000,6.62,0.15,0,6,0
27.0,80000,0,3,3,12000,11.99,0.15,0,9,0
27.0,80000,3,5,5,12000,11.14,0.15,0,6,0
27.0,80000,0,11,3,12000,11.49,0.15,0,5,0
32.0,65000,3,5,0,8000,11.99,0.12,0,10,0
32.0,65000,3,16,4,8000,8.88,0.12,0,9,0
32.0,65000,0,3,4,8000,13.49,0.12,1,10,0
30.0,70000,0,14,3,9000,5.42,0.13,0,10,0
25.0,86400,0,4,5,12000,7.29,0.14,0,2,0
28.0,75000,2,12,1,9000,11.83,0.12,0,9,0
22.0,100000,3,1,1,14000,9.88,0.14,0,4,0
24.0,90000,0,8,3,12000,11.71,0.13,0,3,0
24.0,90000,3,0,5,12000,6.62,0.13,0,3,0
24.0,90000,0,8,0,12000,7.51,0.13,0,3,0
24.0,90000,3,3,0,12000,6.54,0.13,0,2,0
24.0,90000,0,8,5,12000,10.99,0.13,0,4,0
24.0,90000,0,8,0,12000,6.92,0.13,0,2,0
24.0,90000,0,0,0,12000,5.79,0.13,0,3,0
24.0,90000,3,5,0,12000,13.49,0.13,0,4,0
24.0,90000,0,8,1,12000,13.48,0.13,0,3,0
24.0,90000,0,8,1,12000,7.88,0.13,0,2,0
24.0,90000,3,8,1,12000,6.99,0.13,0,4,0
24.0,90000,2,8,4,12000,12.73,0.13,1,3,0
24.0,90000,3,6,4,12000,13.49,0.13,0,4,0
24.0,90000,0,1,1,12000,9.91,0.13,0,4,0
24.0,90000,3,3,5,12000,12.53,0.13,0,3,0
24.0,90000,0,2,1,12000,12.18,0.13,0,4,0
24.0,90000,3,8,2,12000,9.91,0.13,0,3,0
24.0,90000,0,5,3,12000,5.42,0.13,0,2,0
24.0,90000,3,8,4,12000,12.18,0.13,0,3,0
24.0,90000,3,5,4,12000,12.87,0.13,0,3,0
24.0,90000,0,6,3,12000,12.42,0.13,0,4,0
24.0,90000,0,8,0,12000,7.9,0.13,0,3,0
