age,income,home_ownership_enc,emplyment_length,loan_intent_enc,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_enc,credit_history_length,max_allowed_loan
26.0,150000,3,2,3,14000,6.03,0.09,0,2,180969
34.0,110000,0,0,5,6000,9.91,0.05,0,7,180974
28.0,135000,0,4,4,8000,7.49,0.06,0,10,180975
27.0,140000,0,3,3,8000,11.49,0.06,0,10,180976
27.0,140000,3,9,4,8000,9.32,0.06,0,8,180976
46.0,105000,3,9,1,12100,5.79,0.12,0,14,181090
38.0,98000,2,1,4,5000,13.43,0.05,0,17,181173
38.0,98000,0,5,1,5000,10.37,0.05,0,14,181173
38.0,98000,0,5,0,5000,7.51,0.05,0,11,181173
31.0,120000,0,5,5,4800,7.88,0.04,0,8,181179
46.0,105000,3,6,1,12000,10.0,0.11,0,11,181190
49.0,95000,0,12,2,5000,7.51,0.05,0,13,181192
33.0,125000,0,2,4,25000,18.67,0.2,0,8,181198
32.0,119000,0,3,2,9000,10.74,0.08,0,9,181370
27.0,150000,2,11,5,21000,13.85,0.14,1,5,181461
30.0,125000,0,9,1,6000,7.88,0.05,0,10,181477
30.0,125000,0,14,2,6000,7.9,0.05,0,8,181477
25.0,150000,0,9,3,6000,7.74,0.04,0,3,181481
25.0,150000,0,8,0,6000,12.61,0.04,1,3,181481
41.0,118000,3,2,4,12000,13.11,0.1,0,13,181511
24.0,158000,0,4,5,8000,7.88,0.05,0,3,181579
44.0,110000,0,6,2,12000,9.76,0.11,0,17,181590
29.0,142000,2,14,2,24250,11.48,0.17,0,5,181605
31.0,125000,0,15,2,12000,10.37,0.1,0,8,181716
31.0,125000,0,0,2,12000,5.79,0.1,0,7,181716
33.0,115000,3,4,1,8000,13.22,0.07,1,6,181720
33.0,115000,3,3,4,8000,16.02,0.07,1,6,181720
33.0,115000,0,13,5,8000,7.9,0.07,0,7,181720
49.0,105000,3,4,2,24000,13.92,0.23,0,15,181786
47.0,110000,0,6,4,25000,15.65,0.23,1,13,181787
41.0,120000,0,0,4,15000,6.17,0.13,0,14,181790
41.0,120000,0,5,2,15000,13.11,0.13,1,12,181790
36.0,110000,3,2,2,16000,8.94,0.15,0,14,181954
33.0,120000,0,6,1,16000,8.9,0.13,0,10,181958
28.0,140000,0,12,3,14000,6.03,0.1,0,8,181967
32.0,120000,3,4,0,10000,7.14,0.08,0,6,181968
32.0,120000,2,0,4,10000,6.99,0.08,0,9,181968
32.0,120000,3,2,3,10000,10.99,0.08,0,9,181968
32.0,120000,3,3,5,10000,16.02,0.08,0,10,181968
32.0,120000,0,15,4,10000,9.99,0.08,0,9,181968
32.0,120000,0,16,0,10000,7.51,0.08,0,10,181968
34.0,110000,0,3,3,5000,6.92,0.05,0,10,181976
27.0,140000,0,11,1,7000,5.42,0.05,0,6,181977
31.0,120000,0,15,4,4000,7.88,0.03,0,8,181980
35.0,107473,3,0,3,6000,9.99,0.06,0,9,182051
44.0,108000,0,4,4,8000,8.9,0.07,0,11,182071
28.0,140000,3,0,2,13800,13.57,0.09,0,7,182167
33.0,125000,2,0,2,24000,11.83,0.19,0,10,182199
27.0,138000,0,3,4,4000,5.42,0.03,0,5,182283
37.0,110000,0,17,5,21000,11.11,0.19,0,11,182446
25.0,170000,0,9,3,30000,13.06,0.18,1,4,182457
27.0,150000,0,6,0,20000,12.21,0.13,0,5,182462
27.0,150000,0,4,0,20000,10.75,0.13,0,5,182462
27.0,150000,0,0,4,20000,16.0,0.13,0,5,182462
27.0,150000,0,11,3,20000,6.54,0.13,0,5,182462
27.0,150000,0,1,5,20000,9.76,0.13,0,9,182462
35.0,110000,0,0,2,10000,8.59,0.09,0,5,182465
25.0,150000,3,3,0,5000,11.86,0.03,0,2,182482
25.0,150000,0,9,4,5000,13.98,0.03,1,4,182482
25.0,150000,3,5,2,5000,8.94,0.03,0,4,182482
28.0,136092,0,2,4,8000,13.61,0.06,0,4,182504
60.0,107000,2,3,4,10000,6.54,0.09,0,24,182596
33.0,113800,3,3,3,5000,7.9,0.04,0,10,182747
33.0,113800,3,8,5,5000,11.83,0.04,0,10,182747
26.0,156000,0,9,2,20000,10.59,0.13,0,2,182763
25.0,155867,0,9,2,12000,6.03,0.08,0,4,182806
30.0,138000,0,15,4,24000,11.58,0.17,0,6,182954
36.0,110000,3,2,1,15000,10.99,0.14,0,15,182956
36.0,110000,3,1,3,15000,10.0,0.14,0,13,182956
36.0,110000,0,0,5,15000,16.32,0.14,1,17,182956
29.0,140000,0,2,5,20000,14.96,0.14,1,9,182959
29.0,140000,0,4,3,20000,11.36,0.14,0,8,182959
29.0,140000,3,13,4,20000,6.54,0.14,0,9,182959
33.0,120000,0,17,3,15000,10.75,0.13,0,9,182960
30.0,132000,0,5,3,15000,10.99,0.11,0,9,182963
23.0,180000,3,8,4,24000,11.83,0.13,0,3,182964
26.0,150000,3,0,5,12000,13.8,0.08,0,4,182972
26.0,150000,0,6,2,12000,11.11,0.08,0,2,182972
26.0,150000,0,7,1,12000,11.99,0.08,0,3,182972
27.0,140000,0,11,4,6000,10.99,0.04,0,6,182979
27.0,140000,0,11,5,6000,6.76,0.04,0,10,182979
47.0,100000,3,3,2,5000,11.86,0.05,0,16,182992
28.0,140000,0,0,5,12800,7.88,0.09,0,7,183168
31.0,120000,0,11,0,2800,10.75,0.02,0,7,183184
47.0,100000,3,4,3,4800,10.99,0.05,0,11,183192
33.0,115000,3,4,3,6500,7.29,0.06,0,9,183223
39.0,96000,3,0,1,3800,15.23,0.04,1,13,183376
31.0,130000,0,15,5,18000,8.49,0.15,0,5,183458
23.0,170000,3,0,4,12000,10.37,0.07,0,3,183475
33.0,120000,3,3,5,14400,11.71,0.12,0,8,183560
25.0,175000,0,6,4,35000,14.27,0.19,1,2,183703
29.0,135000,0,13,2,12000,6.92,0.09,0,8,183718
28.0,140000,0,12,0,12250,11.36,0.09,0,7,183719
31.0,125000,0,2,3,10000,10.39,0.08,0,8,183719
31.0,125000,0,3,0,10000,7.51,0.08,0,5,183719
25.0,153000,0,1,3,7500,11.71,0.05,0,4,183728
41.0,120000,3,2,4,13000,7.51,0.11,0,11,183791
34.0,117000,0,5,4,15000,10.75,0.13,0,6,183858
27.0,140987,0,5,3,6450,5.99,0.05,0,11,183861
33.0,123000,0,15,3,19000,9.25,0.15,0,9,183905
32.0,130000,3,3,1,24000,7.49,0.19,0,5,183950
34.0,120000,0,0,5,20000,17.74,0.17,1,10,183952
34.0,120000,0,17,5,20000,13.79,0.17,0,6,183952
36.0,110000,0,5,1,14000,11.49,0.13,0,16,183957
24.0,170000,3,5,5,20000,7.9,0.12,0,4,183966
28.0,140000,3,0,0,12000,11.71,0.09,0,8,183969
28.0,140000,3,0,1,12000,6.03,0.09,0,10,183969
28.0,140000,0,12,3,12000,7.29,0.09,0,10,183969
28.0,140000,3,3,0,12000,6.62,0.09,0,7,183969
32.0,120000,0,4,1,8000,13.72,0.07,0,5,183971
32.0,120000,0,11,4,8000,7.9,0.07,0,9,183971
38.0,100000,0,8,4,6000,7.51,0.06,0,14,183971
38.0,100000,0,5,0,6000,6.99,0.06,0,17,183971
24.0,160000,3,1,5,8000,15.96,0.05,1,3,183979
27.0,140000,0,11,5,5000,11.49,0.04,0,9,183981
27.0,140000,0,12,2,5000,10.38,0.04,0,6,183981
34.0,110000,3,2,0,3000,11.48,0.03,0,7,183981
21.0,180000,0,2,3,5000,5.42,0.03,0,4,183985
25.0,154008,3,1,1,8500,15.99,0.05,0,4,183987
31.0,122000,3,0,3,4800,13.23,0.04,1,8,184279
26.0,157200,0,2,0,20000,13.22,0.13,1,2,184323
30.0,138000,0,0,5,22600,13.24,0.17,0,9,184355
27.0,150000,0,11,4,18000,7.49,0.12,0,9,184464
35.0,110000,0,9,5,8000,10.74,0.07,0,6,184469
35.0,110000,0,0,1,8000,11.11,0.07,0,8,184469
29.0,130000,0,7,0,4000,13.49,0.03,1,6,184482
29.0,130000,0,7,5,4000,6.03,0.03,0,5,184482
38.0,98480,0,8,5,2500,13.22,0.03,1,16,184593
26.0,153660,0,3,2,15000,11.14,0.1,0,3,184726
35.0,107004,0,3,2,2500,5.42,0.02,0,5,184740
32.0,120000,0,13,2,7200,14.72,0.06,1,10,184773
25.0,157500,3,1,5,12000,12.69,0.07,0,2,184848
29.0,135000,0,2,3,10800,7.51,0.08,0,9,184920
22.0,175000,3,3,5,7550,11.72,0.04,0,2,184931
35.0,120000,0,3,4,25000,6.62,0.21,0,6,184945
36.0,115000,0,8,0,22000,6.54,0.19,0,11,184947
30.0,140000,0,0,4,25000,13.49,0.18,1,7,184953
28.0,150000,0,12,3,25000,11.49,0.17,0,8,184956
28.0,150000,0,9,4,25000,12.99,0.17,0,6,184956
28.0,150000,0,12,0,25000,11.36,0.17,0,8,184956
28.0,150000,0,3,1,25000,10.74,0.17,0,10,184956
28.0,150000,0,12,1,25000,6.91,0.17,0,6,184956
28.0,150000,0,11,3,25000,9.99,0.17,0,6,184956
28.0,150000,0,10,4,25000,15.31,0.17,1,8,184956
28.0,150000,0,0,4,25000,10.99,0.17,0,8,184956
28.0,150000,0,5,2,25000,9.91,0.17,0,5,184956
26.0,160000,0,1,5,23000,6.91,0.14,0,2,184961
29.0,140000,0,14,0,18000,12.21,0.13,0,7,184961
39.0,100000,0,0,4,10000,9.63,0.1,0,17,184961
39.0,100000,3,3,5,10000,12.53,0.1,0,12,184961
33.0,120000,0,3,1,13000,12.42,0.11,0,5,184962
30.0,130000,3,5,5,10000,11.11,0.08,0,7,184970
30.0,130000,0,14,4,10000,6.17,0.08,0,6,184970
32.0,120000,0,11,4,7000,11.99,0.06,0,8,184973
38.0,100000,3,15,3,5000,10.59,0.05,0,17,184973
38.0,100000,0,2,2,5000,11.71,0.05,0,16,184973
26.0,150000,0,0,5,10000,13.57,0.07,0,4,184974
26.0,150000,2,3,5,10000,11.58,0.07,0,2,184974
26.0,150000,0,4,2,10000,6.62,0.07,0,4,184974
26.0,150000,0,7,2,10000,13.49,0.07,0,2,184974
45.0,110000,3,7,3,13000,9.33,0.12,0,11,184990
38.0,104800,0,12,0,14000,11.99,0.13,0,13,185075
32.0,122004,0,13,3,10000,8.59,0.08,0,9,185174
38.0,110000,0,0,3,23750,10.37,0.2,0,11,185191
29.0,145000,0,4,2,25000,10.37,0.17,0,8,185204
31.0,125004,3,15,0,8400,13.57,0.07,1,7,185328
34.0,111996,0,11,4,5000,7.74,0.05,0,7,185369
26.0,150000,2,2,1,9600,11.11,0.06,0,3,185375
36.0,110000,0,0,3,12500,11.91,0.11,1,11,185460
49.0,102000,0,1,4,14400,9.63,0.14,0,17,185508
42.0,120000,0,0,4,16000,11.71,0.13,0,11,185590
39.0,99518,3,13,4,8400,13.23,0.09,0,12,185624
32.0,122400,0,16,4,10000,7.88,0.08,0,6,185808
31.0,136112,3,4,0,25000,13.61,0.19,0,8,185925
29.0,131004,0,13,1,4000,8.94,0.03,0,6,185937
30.0,140000,0,2,5,24000,13.11,0.16,0,6,185954
28.0,150000,3,3,5,24000,11.71,0.16,0,7,185957
28.0,150000,0,8,3,24000,7.9,0.16,0,5,185957
28.0,150000,0,6,0,24000,8.9,0.16,0,6,185957
28.0,150000,3,5,0,24000,6.99,0.16,0,9,185957
36.0,110000,3,1,4,12000,13.48,0.11,1,15,185961
36.0,110000,0,7,4,12000,7.88,0.11,0,16,185961
33.0,120000,0,3,5,12000,7.88,0.1,0,9,185964
24.0,170000,0,6,1,18000,11.26,0.11,0,2,185968
28.0,140000,0,11,1,10000,5.79,0.07,0,8,185972
28.0,140000,3,12,3,10000,11.97,0.07,1,5,185972
28.0,140000,0,7,0,10000,7.14,0.07,0,9,185972
27.0,139992,3,6,0,3000,15.62,0.02,1,8,185974
32.0,120000,3,1,0,6000,12.69,0.05,0,9,185975
32.0,120000,0,6,0,6000,10.25,0.05,0,7,185975
32.0,120000,0,16,5,6000,13.49,0.05,0,8,185975
32.0,120000,0,16,2,6000,10.59,0.05,0,7,185975
32.0,120000,0,16,5,6000,12.69,0.05,0,6,185975
38.0,100000,0,6,2,4000,12.99,0.04,1,16,185976
32.0,132000,0,15,0,25000,12.53,0.19,0,10,186149
48.0,98000,0,21,5,2000,7.51,0.02,0,14,186154
43.0,110000,2,4,1,3000,13.98,0.03,0,12,186194
33.0,125000,0,4,1,20000,16.49,0.16,0,10,186203
27.0,155000,2,11,2,23000,6.17,0.15,0,8,186209
25.0,165000,3,1,3,20000,6.91,0.12,0,3,186215
23.0,175000,0,2,3,15000,6.91,0.09,0,4,186222
34.0,120000,0,4,5,17625,12.99,0.15,1,6,186330
32.0,119604,0,0,0,5000,9.32,0.04,0,10,186344
28.0,140000,0,4,2,9600,7.51,0.07,0,9,186373
32.0,120000,0,3,5,5600,14.09,0.05,0,9,186376
31.0,130000,0,0,2,15000,12.87,0.12,1,9,186462
35.0,110000,0,12,2,6000,7.51,0.05,0,9,186473
32.0,120000,0,7,4,5400,9.25,0.04,0,9,186576
45.0,112000,0,7,2,15000,10.25,0.13,0,17,186589
53.0,130000,3,4,5,20000,13.48,0.15,0,23,186696
37.0,105000,0,9,3,7500,11.03,0.07,1,15,186718
26.0,150000,0,4,5,8200,6.99,0.05,0,2,186776
25.0,165500,3,1,3,20000,11.11,0.12,0,3,186840
24.0,162000,0,2,4,7500,11.49,0.04,0,4,186879
51.0,130000,3,7,0,12000,13.49,0.09,1,23,186897
34.0,120000,3,6,5,17000,12.69,0.14,0,8,186956
26.0,150000,0,0,1,8000,10.38,0.05,0,3,186977
26.0,150000,3,8,4,8000,16.02,0.05,0,2,186977
32.0,120000,0,16,4,5000,10.75,0.04,0,9,186977
27.0,143000,0,11,5,6000,10.65,0.04,0,9,187029
27.0,146000,3,2,2,10000,10.37,0.07,0,6,187073
32.0,132000,0,16,4,24000,10.99,0.18,0,5,187150
32.0,132000,3,7,2,24000,10.99,0.18,0,10,187150
32.0,120000,3,3,5,4800,12.42,0.04,0,6,187178
32.0,120000,0,3,1,4700,12.99,0.04,1,8,187278
45.0,106000,0,13,2,3500,17.04,0.04,1,12,187293
28.0,141000,3,2,4,10000,8.94,0.07,0,7,187372
28.0,141000,0,3,5,10000,7.49,0.07,0,7,187372
25.0,170000,0,9,3,25000,12.73,0.15,0,4,187460
30.0,135000,0,14,5,15000,11.36,0.11,0,5,187463
27.0,150000,0,11,3,15000,11.89,0.1,0,9,187467
30.0,130000,0,14,5,7500,11.26,0.06,0,8,187474
35.0,110000,0,8,0,5000,7.29,0.05,0,10,187475
35.0,110000,0,6,3,5000,6.99,0.05,0,10,187475
32.0,120000,0,16,0,4375,10.95,0.35,0,8,187604
29.0,135000,0,13,4,8000,7.29,0.06,0,9,187724
29.0,144000,3,11,2,21000,14.26,0.14,0,8,187758
26.0,156000,0,5,0,15000,6.54,0.1,0,3,187768
34.0,114000,0,18,3,6000,13.06,0.05,0,5,187774
34.0,120000,3,18,0,16000,10.99,0.13,0,10,187957
29.0,140000,0,0,4,15000,6.54,0.11,0,7,187964
29.0,140000,0,13,2,15000,6.03,0.11,0,8,187964
36.0,110000,0,5,2,10000,12.42,0.09,0,11,187964
36.0,110000,0,0,0,10000,7.51,0.09,0,15,187964
36.0,110000,0,7,5,10000,6.03,0.09,0,13,187964
32.0,125000,0,16,2,12000,7.51,0.1,0,9,187965
32.0,125000,3,13,2,12000,7.88,0.1,0,9,187965
32.0,125000,0,3,2,12000,11.83,0.1,0,8,187965
28.0,140000,3,4,4,8000,16.02,0.06,1,10,187975
28.0,140000,0,3,2,8000,14.91,0.06,1,6,187975
24.0,165000,3,3,0,10000,10.25,0.06,0,4,187976
24.0,165000,0,7,1,10000,12.69,0.06,0,4,187976
26.0,150000,3,2,3,7000,9.63,0.05,0,2,187978
31.0,131004,0,15,0,15000,8.49,0.11,0,7,188018
23.0,174000,0,4,5,12000,8.94,0.07,0,3,188075
41.0,130000,2,4,5,25000,13.22,0.19,0,13,188188
32.0,132650,0,3,0,24000,10.51,0.16,0,5,188190
34.0,125000,0,5,1,24250,11.36,0.19,0,5,188197
32.0,121500,0,16,2,6000,7.49,0.05,0,9,188375
34.0,125000,0,18,5,24000,6.92,0.19,0,8,188447
37.0,110000,3,11,0,15000,8.94,0.14,0,17,188455
37.0,110004,0,9,0,15000,11.86,0.14,0,15,188462
27.0,150000,0,2,3,14000,11.12,0.09,0,5,188468
27.0,150000,2,0,1,14000,8.59,0.1,0,6,188468
28.0,140000,0,12,4,7400,6.03,0.05,0,7,188576
30.0,130000,3,1,1,6400,14.26,0.05,1,10,188576
39.0,107000,0,1,0,20000,13.98,0.19,0,15,188595
30.0,130000,0,14,5,6300,6.62,0.05,0,6,188676
44.0,110000,3,5,4,4900,6.76,0.04,0,12,188693
53.0,125000,3,3,4,10000,7.51,0.08,0,28,188747
38.0,100860,0,18,0,2750,9.99,0.03,0,12,188864
34.0,120000,0,3,2,15000,10.99,0.13,0,8,188958
34.0,120000,0,1,1,15000,9.99,0.13,0,6,188958
34.0,120000,0,9,2,15000,13.61,0.13,1,10,188958
34.0,120000,3,5,2,15000,10.75,0.13,0,6,188958
34.0,120000,0,18,4,15000,7.88,0.13,0,9,188958
33.0,120000,0,2,3,9000,7.14,0.07,0,10,188969
30.0,130000,0,14,3,6000,6.03,0.05,0,10,188977
30.0,130000,0,2,4,6000,9.99,0.05,0,5,188977
26.0,150000,0,10,3,6000,10.99,0.04,0,3,188980
26.0,150000,0,11,4,6000,10.59,0.04,0,2,188980
26.0,150000,3,0,4,6000,12.21,0.04,0,4,188980
26.0,150000,0,0,1,6000,8.9,0.04,0,4,188980
45.0,110000,3,3,4,9000,11.11,0.08,0,13,188991
35.0,115000,0,3,3,12000,5.79,0.1,0,10,189212
35.0,115000,0,3,4,12000,7.51,0.1,0,9,189212
35.0,115000,0,6,4,12000,5.42,0.1,0,9,189212
37.0,105000,0,14,4,5000,7.75,0.05,0,15,189224
29.0,143000,0,11,4,18000,5.79,0.13,0,9,189311
37.0,104000,2,8,5,3000,6.17,0.03,0,13,189380
27.0,144000,0,6,5,5000,8.9,0.03,0,7,189381
37.0,105000,3,5,4,4800,10.37,0.05,0,17,189424
28.0,143900,0,1,3,12000,10.65,0.08,0,5,189429
30.0,143000,0,14,5,25000,10.65,0.17,0,7,189453
31.0,130000,0,15,2,12000,13.16,0.09,1,6,189466
31.0,130000,0,4,2,12000,9.91,0.09,0,10,189466
21.0,190000,3,5,3,10000,9.67,0.06,0,4,189479
32.0,120000,0,16,2,2500,7.74,0.02,0,7,189484
31.0,132000,0,4,4,15000,7.88,0.11,0,10,189562
46.0,108000,3,4,3,9000,12.42,0.08,0,16,189711
37.0,108000,0,12,5,10000,12.87,0.09,0,13,189763
42.0,122000,0,1,0,15000,13.48,0.13,1,15,189950
35.0,120000,0,0,1,20000,11.36,0.17,0,9,189951
30.0,140000,3,7,2,20000,6.54,0.14,0,6,189958
28.0,150000,0,5,0,20000,10.25,0.13,0,10,189960
28.0,150000,0,2,0,20000,6.54,0.13,0,8,189960
28.0,150000,0,6,4,20000,6.54,0.13,0,9,189960
34.0,120000,3,4,1,14000,8.49,0.12,0,9,189960
34.0,120000,2,4,5,14000,13.87,0.12,1,8,189960
39.0,99996,0,14,2,5000,7.51,0.05,0,13,189965
27.0,150000,3,1,2,12500,7.74,0.08,0,7,189970
33.0,120000,0,9,4,8000,17.49,0.07,1,10,189970
30.0,130000,0,0,2,5000,10.36,0.04,0,9,189979
26.0,150000,0,10,4,5000,11.49,0.03,0,2,189982
26.0,150000,0,4,3,5000,12.18,0.03,0,2,189982
50.0,98000,3,6,3,6000,12.99,0.06,0,14,189991
29.0,138000,0,13,1,10000,6.99,0.07,0,10,190071
39.0,100000,0,5,0,4800,5.42,0.05,0,12,190173
29.0,145000,0,0,5,20000,11.83,0.14,0,5,190209
37.0,108288,0,3,1,10000,7.51,0.09,0,17,190296
32.0,130000,3,9,4,17600,10.36,0.14,0,9,190358
41.0,124896,0,2,3,14400,7.66,0.11,0,13,190420
30.0,138000,0,9,0,16500,7.49,0.12,0,6,190461
39.0,102000,0,3,1,8400,13.57,0.08,1,12,190464
27.0,150000,3,2,3,12000,7.88,0.08,0,6,190470
27.0,150000,3,2,3,12000,11.86,0.08,0,7,190470
27.0,150000,0,3,5,12000,10.25,0.08,0,9,190470
27.0,156000,0,11,5,20000,7.49,0.13,0,9,190562
26.0,160000,2,0,5,17400,11.71,0.11,0,4,190566
45.0,110000,3,1,5,7400,9.99,0.07,0,17,190591
29.0,144000,0,2,2,18000,17.74,0.13,0,7,190761
33.0,120000,0,3,1,7200,7.29,0.06,0,5,190772
50.0,100000,3,4,2,9175,16.49,0.09,1,15,190815
31.0,134748,0,14,5,18000,10.74,0.13,0,10,190818
29.0,142000,0,3,3,15000,8.49,0.11,0,6,190864
39.0,102000,3,16,0,8000,10.37,0.08,0,14,190865
36.0,120000,2,2,5,25000,10.38,0.21,0,13,190943
36.0,120000,3,3,2,25000,13.06,0.21,0,16,190943
36.0,120000,0,3,4,25000,11.49,0.21,0,14,190943
36.0,120000,0,5,5,25000,13.49,0.21,1,14,190943
36.0,120000,0,2,2,25000,15.62,0.21,1,14,190943
36.0,120000,0,19,4,25000,13.61,0.21,0,11,190943
28.0,150000,3,7,4,19000,13.11,0.12,1,8,190961
29.0,140000,0,8,5,12000,5.42,0.09,0,9,190968
29.0,140000,0,2,5,12000,13.57,0.09,0,6,190968
29.0,140000,0,6,2,12000,11.14,0.09,0,5,190968
29.0,140000,0,9,1,12000,7.88,0.09,0,8,190968
29.0,140000,0,7,2,12000,12.69,0.09,0,5,190968
33.0,120000,0,17,5,7000,8.9,0.06,0,5,190972
28.0,140000,0,4,5,5000,10.37,0.04,0,5,190980
28.0,140000,0,3,2,5000,11.36,0.04,0,6,190980
28.0,140000,0,7,2,5000,12.99,0.04,0,7,190980
28.0,140000,0,11,2,5000,9.32,0.04,0,5,190980
30.0,130000,0,14,5,4000,14.35,0.03,0,5,190981
30.0,130000,0,14,0,4000,11.71,0.03,0,8,190981
30.0,130000,0,3,2,4000,7.4,0.03,0,10,190981
33.0,131000,0,5,0,25000,13.49,0.19,1,5,191098
27.0,155000,0,11,5,18000,7.51,0.12,0,10,191214
35.0,115000,3,6,1,10000,10.37,0.09,0,10,191215
35.0,115000,0,2,0,10000,7.51,0.09,0,8,191215
23.0,175000,0,7,1,10000,7.51,0.06,0,4,191227
51.0,130000,0,6,4,7500,5.79,0.06,0,18,191397
30.0,135660,0,10,0,12000,8.59,0.09,0,10,191457
37.0,110000,0,1,0,12000,9.99,0.11,0,17,191459
30.0,131004,0,2,4,5000,8.49,0.04,0,8,191485
30.0,131004,0,14,1,5000,8.49,0.04,0,8,191485
30.0,140000,0,14,0,18400,7.66,0.13,0,6,191559
28.0,144000,0,12,0,10000,10.36,0.07,0,5,191572
29.0,143000,0,5,5,15600,6.62,0.11,0,7,191714
27.0,150000,0,4,2,10700,6.03,0.07,0,10,191772
37.0,114000,3,0,2,19000,17.56,0.17,0,15,191849
38.0,108600,3,3,4,14400,7.66,0.13,0,14,191894
33.0,122400,0,15,5,10000,7.66,0.08,0,6,191927
31.0,140000,0,9,2,25000,10.59,0.18,0,5,191951
31.0,140000,0,0,5,25000,16.02,0.18,1,9,191951
34.0,120000,3,2,2,12000,10.74,0.1,0,5,191963
34.0,120000,0,11,4,12000,7.51,0.1,0,6,191963
36.0,110000,0,2,0,6000,11.49,0.06,0,15,191972
36.0,110000,0,2,1,6000,7.49,0.05,0,13,191972
33.0,120000,0,1,1,6000,18.64,0.05,1,6,191974
33.0,120000,3,3,4,6000,18.39,0.05,1,8,191974
22.0,180000,0,2,1,6000,6.54,0.03,0,3,191983
45.0,110000,0,11,4,6000,7.74,0.05,0,11,191992
34.0,121000,0,7,1,13600,6.17,0.11,0,7,192060
36.0,110000,0,20,4,5600,8.9,0.05,0,9,192373
29.0,150000,0,4,1,25000,9.99,0.17,0,5,192454
29.0,150000,0,11,4,25000,15.37,0.17,0,9,192454
25.0,170000,0,9,4,20000,10.99,0.12,0,3,192465
25.0,170000,0,2,0,20000,12.99,0.12,0,3,192465
30.0,135000,0,14,4,10000,10.99,0.07,0,9,192470
27.0,150000,0,1,2,10000,6.54,0.07,0,9,192473
27.0,150000,0,5,5,10000,6.03,0.07,0,10,192473
27.0,150000,0,11,0,10000,8.94,0.07,0,9,192473
27.0,150000,0,11,5,10000,7.49,0.07,0,5,192473
27.0,150000,0,6,1,10000,17.49,0.07,0,7,192473
25.0,160000,3,9,4,7500,14.96,0.05,0,3,192478
30.0,130000,3,13,2,2500,10.59,0.02,0,5,192485
33.0,124000,0,3,2,12000,7.51,0.1,0,7,192564
34.0,115000,0,18,0,2850,5.42,0.02,0,7,192632
28.0,143000,0,4,2,7500,9.91,0.05,0,7,192676
33.0,120000,0,17,0,5200,11.36,0.04,0,10,192776
34.0,117000,0,4,1,6000,6.91,0.05,0,7,192874
31.0,140000,0,6,5,24000,9.88,0.17,0,10,192952
31.0,140000,3,3,1,24000,17.88,0.17,0,10,192952
27.0,160000,2,12,4,23000,6.91,0.14,0,5,192959
26.0,160000,0,7,1,15000,6.03,0.09,0,2,192968
29.0,140000,0,13,2,10000,10.74,0.07,0,10,192971
29.0,140000,0,2,5,10000,10.65,0.07,0,10,192971
23.0,180000,0,7,3,14000,5.42,0.08,0,2,192973
27.0,150000,0,1,5,9500,8.49,0.06,0,6,192974
35.0,112000,3,0,1,3000,7.9,0.03,0,6,192981
41.0,125000,0,2,4,12000,10.74,0.1,0,14,192991
30.0,140000,0,14,1,16800,7.88,0.12,0,9,193161
30.0,140000,0,14,4,16800,13.49,0.12,0,5,193161
32.0,125000,0,4,3,6800,9.91,0.06,0,7,193174
36.0,110000,0,5,4,4800,12.69,0.04,0,13,193175
31.0,135000,0,8,2,16000,10.99,0.12,0,8,193211
31.0,132500,3,1,2,12000,12.69,0.09,0,10,193341
26.0,168000,3,2,3,25000,12.87,0.15,1,4,193359
31.0,132000,3,1,2,11200,10.99,0.08,0,7,193367
42.0,130000,0,17,2,25000,10.75,0.19,0,12,193388
29.0,150000,0,0,5,24000,16.07,0.16,0,9,193455
37.0,110000,3,1,3,10000,10.37,0.09,0,16,193463
37.0,110000,0,0,4,10000,8.9,0.09,0,17,193463
37.0,110000,0,7,4,10000,7.49,0.09,0,17,193463
25.0,160000,3,0,2,6400,12.53,0.04,1,3,193580
35.0,125000,3,0,1,25000,9.76,0.2,0,9,193695
38.0,110000,0,6,1,15000,10.37,0.14,0,13,193953
27.0,160000,0,2,1,22000,10.99,0.14,0,8,193960
34.0,120000,3,17,1,10000,10.59,0.08,0,7,193966
34.0,120000,0,3,0,10000,7.14,0.08,0,10,193966
34.0,120000,0,13,3,10000,7.51,0.08,0,6,193966
34.0,120000,3,0,1,10000,8.94,0.08,0,9,193966
34.0,120000,0,18,1,10000,6.03,0.08,0,5,193966
33.0,120000,0,4,1,4000,7.14,0.03,0,8,193979
50.0,102000,0,4,2,10000,14.96,0.1,0,12,193990
29.0,144000,0,3,5,14700,8.49,0.1,0,8,194065
27.0,146000,0,11,5,3000,10.37,0.02,0,6,194085
23.0,181408,3,0,5,14500,6.62,0.08,0,4,194092
42.0,120000,3,0,4,7500,7.74,0.06,0,12,194092
31.0,135000,0,9,2,15000,13.85,0.11,0,10,194212
24.0,172000,0,8,2,12000,9.99,0.07,0,4,194374
24.0,172000,0,5,1,12000,10.37,0.07,0,4,194374
43.0,120000,0,4,2,12000,11.71,0.1,0,16,194390
29.0,141000,0,1,2,10000,12.53,0.07,0,8,194421
39.0,110000,2,11,4,20000,7.49,0.18,0,17,194445
33.0,130000,0,3,0,20000,10.25,0.15,0,5,194453
33.0,130000,0,0,5,20000,14.65,0.15,1,7,194453
26.0,165000,0,10,4,20000,7.88,0.12,0,4,194463
